TransactionID,CustomerID,Amount,TransactionType,Location,DeviceType,TimeOfDay,PreviousFraud,TransactionSpeed,Fraud
353,1640,2184.820991,Purchase,Chicago,Mobile,Night,0,1.96091618,0
354,2802,9660.554377,Deposit,Miami,Mobile,Afternoon,0,13.66686354,0
355,3520,1315.037472,Withdrawal,Chicago,Mobile,Morning,0,5.343964833,0
356,2969,3724.649478,Transfer,Los Angeles,Laptop,Morning,0,57.84396796,0
357,3198,268.1313325,Deposit,Los Angeles,ATM,Afternoon,0,14.80425205,0
358,2438,2225.577124,Deposit,New York,Mobile,Morning,0,44.67889068,0
359,4369,7806.906672,Purchase,Los Angeles,Mobile,Night,1,9.593892388,0
360,2634,2019.740571,Transfer,New York,Mobile,Morning,0,4.078854464,0
361,1262,809.8333913,Deposit,New York,ATM,Afternoon,1,12.26813522,0
362,2787,4749.787267,Withdrawal,Los Angeles,ATM,Night,0,17.29571361,0
363,3191,109.592655,Deposit,New York,Laptop,Afternoon,0,28.03829171,0
364,3393,856.8138827,Withdrawal,Miami,Laptop,Afternoon,0,2.311310744,0
365,1623,8078.182437,Purchase,Chicago,Laptop,Afternoon,0,37.41924508,0
366,2016,7717.018715,Deposit,Los Angeles,Laptop,Afternoon,0,39.71898839,0
367,4643,9152.236816,Withdrawal,New York,Mobile,Morning,0,18.16469127,0
368,1880,8546.609205,Purchase,New York,POS,Morning,1,16.62646806,1
369,3049,6834.923877,Purchase,New York,Laptop,Morning,1,12.23325921,0
370,3944,532.8052444,Purchase,New York,POS,Morning,1,13.69676011,0
371,2327,7830.657694,Deposit,Miami,Mobile,Night,1,39.36998513,1
372,3301,8456.653,Purchase,Los Angeles,Mobile,Morning,0,36.7404639,0
373,4723,7992.830636,Purchase,Los Angeles,ATM,Afternoon,1,54.97746631,1
374,1452,5089.705563,Withdrawal,Miami,POS,Night,1,49.82202503,0
375,4108,2336.689368,Purchase,Miami,POS,Morning,0,34.9826059,0
376,2183,8454.846457,Deposit,Miami,Mobile,Morning,0,10.87567653,0
377,4062,7274.356469,Transfer,Los Angeles,ATM,Night,0,20.0906015,0
378,3056,9807.804132,Purchase,Houston,Laptop,Morning,0,29.08423711,0
379,4304,1565.369052,Deposit,Chicago,Laptop,Afternoon,0,25.82122811,0
380,4170,2264.389185,Purchase,Miami,ATM,Afternoon,0,4.800385006,0
381,2682,2125.863517,Deposit,Miami,ATM,Afternoon,1,22.13577125,1
382,3863,7927.472279,Purchase,Los Angeles,Laptop,Afternoon,0,12.07284608,0
383,3255,1877.203892,Withdrawal,Los Angeles,Mobile,Morning,0,34.91842655,0
384,2154,675.9316999,Transfer,Chicago,Mobile,Afternoon,0,55.89628549,0
385,1403,9985.622458,Transfer,New York,ATM,Morning,0,9.250457659,0
386,3199,257.9239423,Deposit,Los Angeles,Mobile,Morning,0,51.80692566,0
387,3101,8354.088161,Deposit,Chicago,Mobile,Morning,0,16.46514484,0
388,4191,3660.014747,Transfer,Los Angeles,POS,Morning,0,41.64722482,0
389,2696,8417.738443,Withdrawal,Los Angeles,Laptop,Night,0,36.83546387,0
390,4991,5550.658707,Withdrawal,Los Angeles,ATM,Night,1,13.87091776,0
391,1627,9017.295983,Purchase,Houston,Laptop,Night,1,22.79553609,0
392,1586,,Withdrawal,Houston,POS,Afternoon,0,33.25824389,0
393,2648,100.890831,Transfer,Miami,Mobile,Morning,0,54.80158544,0
394,2443,763.3676382,Transfer,Houston,Mobile,Morning,1,11.87326831,1
395,2445,2511.083708,Withdrawal,Chicago,POS,Afternoon,0,21.27924202,0
396,1103,6696.461009,Withdrawal,Los Angeles,Laptop,Night,0,59.66928166,0
397,4923,8883.839243,Transfer,Houston,POS,Morning,0,47.58660944,0
398,1253,4604.820093,Transfer,Los Angeles,Mobile,Afternoon,0,23.66873185,0
399,4298,6073.661432,Transfer,New York,Mobile,Night,0,9.389413302,0
400,4183,1893.113529,Transfer,Miami,Laptop,Afternoon,0,30.54373287,0
401,3557,8051.61867,Transfer,Houston,Mobile,Afternoon,0,35.44266636,0
402,2496,9673.607832,Withdrawal,Los Angeles,Laptop,Morning,0,16.24240007,0
403,1098,2693.30334,Withdrawal,New York,ATM,Night,1,43.00934405,1
404,3200,,Purchase,Miami,Mobile,Night,1,32.92158872,1
405,2884,870.299944,Purchase,Miami,Mobile,Morning,0,22.65339323,0
406,3961,5595.775198,Deposit,New York,Laptop,Night,0,18.08948767,0
407,2919,5032.806584,Purchase,Houston,ATM,Afternoon,1,17.81264457,0
408,1877,1452.920477,Withdrawal,Houston,Mobile,Afternoon,0,47.59979394,0
409,1337,4426.241469,Purchase,Los Angeles,Mobile,Afternoon,1,30.39326114,0
410,4777,3347.705474,Purchase,Chicago,ATM,Morning,1,17.69320222,0
411,3869,5223.090444,Withdrawal,Los Angeles,Mobile,Night,0,47.51895043,0
412,4234,5860.686811,Transfer,Los Angeles,Laptop,Morning,0,2.2868036,0
413,4791,94.87083029,Withdrawal,Los Angeles,ATM,Morning,0,59.72572869,0
414,1956,7612.44977,Withdrawal,New York,ATM,Morning,0,53.43296042,0
415,2704,7133.012776,Deposit,Miami,POS,Morning,0,44.83478067,0
416,1160,3669.200998,Deposit,Miami,Mobile,Night,0,16.7174777,0
417,2603,538.8299963,Deposit,Chicago,ATM,Afternoon,0,53.50281525,0
418,3848,,Transfer,Houston,ATM,Afternoon,1,49.17415426,0
419,1397,9552.199853,Purchase,Los Angeles,ATM,Afternoon,0,48.28135107,0
420,2300,2409.114444,Deposit,New York,POS,Night,0,11.34535442,0
421,1815,3242.010891,Withdrawal,New York,Mobile,Night,0,37.31284935,0
422,4987,1846.290766,Deposit,Los Angeles,ATM,Night,1,54.09983311,0
423,2527,5773.591872,Withdrawal,New York,Mobile,Afternoon,0,30.76300947,0
424,2919,,Transfer,New York,ATM,Night,0,33.54290842,0
425,2415,3568.377495,Deposit,Los Angeles,Laptop,Afternoon,1,25.05837043,1
426,2158,,Withdrawal,Chicago,ATM,Afternoon,0,40.52775324,0
427,2218,5605.55867,Purchase,New York,ATM,Morning,0,51.760423,0
428,1400,3870.761018,Transfer,Miami,POS,Night,0,31.11629243,0
429,1639,4208.293522,Withdrawal,Miami,ATM,Morning,0,58.16963461,0
430,4104,5625.487717,Purchase,Miami,Laptop,Night,0,24.81061074,0
431,3735,68.58863159,Purchase,Los Angeles,ATM,Night,0,8.162339665,0
432,1459,794.3135859,Withdrawal,Miami,Laptop,Morning,0,1.859551837,0
433,1954,8813.768097,Deposit,Houston,Laptop,Night,0,35.16295776,0
434,4954,788.011101,Purchase,New York,Laptop,Night,0,48.99100793,0
435,1469,7070.967926,Transfer,Chicago,POS,Night,0,51.05887799,0
436,4446,9201.181259,Purchase,Miami,Mobile,Afternoon,0,57.85999591,0
437,2045,2714.129207,Deposit,Los Angeles,Mobile,Afternoon,0,32.05188959,0
438,3797,3711.209456,Transfer,Chicago,Laptop,Night,1,13.40160475,0
439,2693,5693.524844,Transfer,Los Angeles,POS,Morning,0,41.01734378,0
440,3085,8818.272607,Transfer,Chicago,POS,Afternoon,1,53.68228745,1
441,3277,,Withdrawal,Chicago,Mobile,Afternoon,0,11.95549594,0
442,4436,7398.236849,Purchase,New York,Laptop,Night,0,21.5245147,0
443,1562,875.3314109,Deposit,Chicago,Mobile,Afternoon,0,47.20588118,0
444,3485,6694.850014,Withdrawal,Houston,Mobile,Morning,0,14.84479822,0
445,2799,4108.934182,Withdrawal,Houston,POS,Morning,0,54.01722967,0
446,4354,4712.302985,Transfer,Houston,POS,Morning,0,50.69839981,0
447,3074,500.9924195,Withdrawal,Los Angeles,ATM,Morning,0,30.80190944,0
448,1225,1918.710772,Purchase,New York,POS,Afternoon,1,59.86575256,0
449,4348,7907.230939,Withdrawal,Los Angeles,POS,Afternoon,0,18.41548138,0
450,1797,4545.048742,Withdrawal,Miami,Mobile,Morning,1,55.95666792,1
451,4680,3023.605794,Transfer,Houston,POS,Afternoon,0,18.1679295,0
452,3331,3846.350549,Transfer,New York,POS,Night,0,41.98068033,0
453,3926,8545.451138,Withdrawal,Houston,Mobile,Night,0,45.55734265,0
454,1959,7492.500184,Transfer,New York,POS,Night,1,39.37555078,1
455,2504,,Deposit,Los Angeles,POS,Night,1,32.65170651,0
456,1452,1183.843384,Deposit,Los Angeles,ATM,Night,0,39.50557376,0
457,4067,2527.462234,Deposit,Houston,Laptop,Morning,1,2.365350312,0
458,4900,9208.356946,Withdrawal,Chicago,ATM,Afternoon,0,52.98383572,0
459,1815,5820.07249,Purchase,New York,POS,Morning,1,32.43559663,1
460,1658,5339.467285,Purchase,Miami,Mobile,Morning,0,29.56915845,0
461,4587,5967.972061,Transfer,Chicago,Mobile,Morning,1,34.90687944,1
462,1546,3666.622375,Purchase,Los Angeles,Laptop,Afternoon,0,34.67173336,0
463,2215,8072.999133,Purchase,New York,Mobile,Night,0,44.00845809,0
464,4120,5237.629631,Withdrawal,Chicago,POS,Morning,0,6.159810243,0
465,4583,1176.311549,Transfer,Miami,ATM,Afternoon,0,56.50445586,0
466,1016,1299.360597,Purchase,Chicago,Laptop,Morning,0,56.5008347,0
467,4243,5373.222874,Deposit,Miami,ATM,Afternoon,0,1.739801421,0
468,2243,9366.336479,Transfer,Los Angeles,Mobile,Morning,0,31.925493,0
469,3205,3090.437696,Transfer,New York,POS,Night,1,44.23733698,0
470,3524,8696.716277,Transfer,Los Angeles,Laptop,Afternoon,0,17.50319284,0
471,2069,7643.31491,Deposit,New York,Mobile,Morning,1,38.70755099,0
472,4444,2485.646305,Purchase,Chicago,Mobile,Night,0,39.70213888,0
473,3565,373.0440757,Deposit,Los Angeles,ATM,Night,0,13.81909794,0
474,3146,1027.454179,Transfer,New York,Mobile,Afternoon,0,13.42315239,0
475,4963,7287.654399,Transfer,Miami,ATM,Night,0,45.39165589,0
476,2768,2004.700683,Withdrawal,New York,Mobile,Afternoon,0,42.85227008,0
477,2060,3718.996496,Withdrawal,Los Angeles,ATM,Afternoon,0,51.92556426,0
478,3327,5021.974668,Withdrawal,Los Angeles,ATM,Night,0,53.15420916,0
479,4420,7257.427003,Withdrawal,Chicago,POS,Night,0,10.32349329,0
480,3544,1141.17992,Transfer,Miami,Laptop,Afternoon,0,48.3869783,0
481,1301,4069.600389,Deposit,New York,Laptop,Night,0,40.17536956,0
482,1180,4855.878362,Withdrawal,Los Angeles,POS,Afternoon,0,39.04633439,0
483,1606,5412.862369,Deposit,New York,Mobile,Night,0,16.94649609,0
484,4170,8185.422808,Withdrawal,Houston,Mobile,Afternoon,1,49.91391825,0
485,1699,1725.065168,Purchase,Miami,Laptop,Night,0,59.4048969,0
486,1992,,Withdrawal,Miami,ATM,Night,0,10.61412356,0
487,2139,6931.855493,Deposit,Houston,ATM,Morning,0,44.64864179,0
488,1190,5563.149434,Withdrawal,Miami,Laptop,Morning,1,23.40831389,0
489,3300,6998.283425,Purchase,Houston,Laptop,Afternoon,1,12.08701006,1
490,1980,4126.057212,Deposit,New York,POS,Morning,1,9.168336473,0
491,3975,1392.591884,Deposit,Houston,Mobile,Morning,0,13.31488989,0
492,3006,6660.99475,Deposit,Chicago,ATM,Afternoon,1,51.24551943,1
493,2184,5251.476344,Transfer,Houston,POS,Night,0,33.33280522,0
494,4327,6397.354257,Deposit,New York,Laptop,Night,0,53.62182851,0
495,4394,3386.607822,Transfer,Miami,POS,Afternoon,0,54.62615355,0
496,1127,9069.597108,Purchase,Chicago,POS,Morning,0,9.889281462,0
497,3065,5877.824987,Deposit,Houston,ATM,Night,0,38.08985167,0
498,2816,863.1708181,Deposit,New York,POS,Morning,0,4.020511085,0
499,2758,4503.541867,Deposit,Chicago,ATM,Afternoon,0,17.15288835,0
500,3613,7565.996987,Purchase,Chicago,Laptop,Morning,0,11.22429159,0
501,1569,7943.404272,Transfer,Chicago,ATM,Afternoon,0,50.48429698,0
502,2346,4951.024557,Withdrawal,Houston,Mobile,Afternoon,0,22.52198536,0
503,2895,8948.528233,Purchase,New York,Laptop,Night,0,59.61435541,0
504,3733,2684.007688,Purchase,New York,ATM,Afternoon,0,9.335102163,0
505,4863,4111.880985,Purchase,New York,Laptop,Night,1,14.4738663,1
506,1625,8986.983137,Transfer,Los Angeles,POS,Afternoon,0,39.05187081,0
507,4359,8963.604598,Transfer,Miami,Laptop,Night,0,58.15605377,0
508,3901,6860.270561,Transfer,New York,ATM,Morning,0,44.27029997,0
509,2686,8591.215666,Transfer,Los Angeles,POS,Afternoon,0,8.42098309,0
510,4009,896.8449369,Transfer,Los Angeles,Mobile,Morning,0,25.4589642,0
511,4710,8651.299812,Deposit,Chicago,Laptop,Afternoon,0,59.77224247,0
512,1154,3212.992866,Withdrawal,Miami,ATM,Afternoon,1,5.095551147,0
513,3537,1791.531809,Withdrawal,Chicago,Laptop,Afternoon,0,17.83759701,0
514,2409,2401.304665,Transfer,Miami,Laptop,Night,0,8.339451445,0
515,1784,4185.505395,Transfer,Chicago,ATM,Night,0,49.40571446,0
516,4175,2519.408126,Deposit,Houston,Mobile,Morning,0,50.18289617,0
517,4464,3212.470184,Transfer,Miami,ATM,Morning,0,21.27533115,0
518,4882,1358.435076,Deposit,Los Angeles,Laptop,Afternoon,0,20.81943575,0
519,1245,2968.805888,Deposit,Los Angeles,Mobile,Morning,0,48.99377546,0
520,4247,5727.115307,Purchase,Miami,Mobile,Afternoon,0,10.302326,0
521,4110,4424.118544,Purchase,Chicago,Mobile,Afternoon,1,49.50112006,0
522,2500,3473.720425,Transfer,Houston,Mobile,Afternoon,0,6.705002696,0
523,2705,,Deposit,Houston,Laptop,Night,1,18.38993147,1
524,3806,8936.164614,Transfer,New York,ATM,Morning,0,30.72397663,0
525,1537,7570.324337,Purchase,Miami,ATM,Night,0,8.122165455,0
526,2890,3326.687014,Purchase,Houston,POS,Afternoon,0,5.404810154,0
527,2841,7446.977257,Purchase,Chicago,POS,Afternoon,0,16.93197255,0
528,1920,1528.282023,Purchase,Chicago,POS,Night,1,35.58799278,0
529,3455,1311.876701,Purchase,Los Angeles,Mobile,Morning,0,48.98555527,0
530,1524,3462.8141,Transfer,Houston,Mobile,Night,0,44.21235959,0
531,3875,8078.946667,Transfer,Houston,ATM,Night,0,33.3042939,0
532,2529,2471.01899,Purchase,Chicago,Mobile,Morning,0,40.00542405,0
533,3950,641.9015549,Transfer,Los Angeles,ATM,Afternoon,0,32.70864227,0
534,4896,1325.778257,Purchase,Houston,POS,Morning,0,32.92661774,0
535,1035,8588.862236,Purchase,Chicago,ATM,Morning,0,1.945348078,0
536,1684,6341.495015,Purchase,Los Angeles,Mobile,Night,1,23.60306769,0
537,1019,2539.479622,Transfer,Los Angeles,ATM,Afternoon,0,33.96729802,0
538,3368,5557.405295,Transfer,Chicago,ATM,Afternoon,0,36.06206338,0
539,4847,5280.520428,Deposit,Los Angeles,ATM,Afternoon,0,30.95684355,0
540,3559,6557.805425,Transfer,Los Angeles,Mobile,Night,0,42.19275302,0
541,1399,2339.543669,Transfer,New York,Laptop,Night,0,22.72844464,0
542,3701,8645.385842,Withdrawal,Los Angeles,POS,Morning,0,9.434012719,0
543,1971,3100.591935,Purchase,Houston,Laptop,Morning,0,2.881700908,0
544,2906,6944.375223,Purchase,Los Angeles,Laptop,Night,0,34.63100784,0
545,3518,171.0852173,Transfer,Houston,Laptop,Morning,1,30.33684586,0
546,2166,,Transfer,Chicago,Laptop,Night,0,14.918216,0
547,2115,3523.581081,Deposit,Los Angeles,Mobile,Morning,0,14.07026374,0
548,4425,5439.409442,Withdrawal,Chicago,Mobile,Afternoon,0,35.30073779,0
549,1833,736.6352552,Purchase,Miami,Laptop,Night,0,7.306231419,0
550,2823,,Purchase,Los Angeles,Laptop,Morning,1,9.01781878,0
551,3774,2185.63021,Transfer,Chicago,ATM,Night,0,15.67850639,0
552,2982,6773.607771,Transfer,Miami,ATM,Night,0,53.19404636,0
553,1853,8034.089111,Withdrawal,Houston,POS,Morning,0,42.60355548,0
554,1050,5623.150793,Purchase,Houston,POS,Morning,1,33.89435772,0
555,4736,7411.423235,Withdrawal,Houston,POS,Night,0,22.78079089,0
556,4769,6621.984519,Purchase,Houston,ATM,Night,0,25.63866266,0
557,1574,3561.742674,Transfer,Houston,Laptop,Morning,1,11.1419764,0
558,4261,8090.496805,Withdrawal,New York,Laptop,Afternoon,0,50.59567419,0
559,2148,2954.066685,Deposit,Chicago,POS,Afternoon,0,11.73335519,0
560,3197,5716.417048,Transfer,Miami,POS,Afternoon,0,45.87692829,0
561,3361,7456.523414,Deposit,Miami,Mobile,Night,1,15.1289527,0
562,3617,3795.769539,Deposit,Los Angeles,POS,Afternoon,0,45.64073986,0
563,4413,3034.6484,Deposit,Chicago,ATM,Night,1,18.9342822,1
564,3352,4598.866642,Purchase,New York,ATM,Morning,0,58.89424921,0
565,2715,8181.455309,Deposit,New York,POS,Afternoon,1,55.27516213,0
566,1681,9299.918414,Purchase,Chicago,POS,Morning,1,52.70091455,1
567,1837,5455.383294,Withdrawal,Houston,Mobile,Afternoon,0,11.68828452,0
568,4854,6618.047391,Transfer,Houston,Mobile,Afternoon,1,5.947865174,1
569,2077,9033.703486,Purchase,Chicago,Mobile,Morning,0,57.88580468,0
570,4050,994.4830456,Purchase,Miami,ATM,Morning,0,26.70812992,0
571,3491,2328.464993,Withdrawal,Houston,Mobile,Night,0,52.66953222,0
572,3660,7091.911062,Withdrawal,Los Angeles,Laptop,Morning,0,29.72929307,0
573,4040,8239.207175,Transfer,New York,Laptop,Night,0,39.30062517,0
574,3311,8571.719993,Withdrawal,Houston,Laptop,Night,1,45.56994774,0
575,4124,4156.920697,Purchase,Miami,Mobile,Morning,0,32.54666349,0
576,2595,902.5056239,Transfer,Houston,ATM,Afternoon,1,56.28691342,1
577,4051,4383.436958,Transfer,Houston,ATM,Afternoon,0,3.83176041,0
578,4691,2315.038556,Transfer,New York,Mobile,Afternoon,0,50.26128077,0
579,1004,2919.052585,Deposit,Los Angeles,POS,Morning,0,41.58013846,0
580,2126,7724.952893,Deposit,Los Angeles,POS,Afternoon,0,20.50897562,0
581,2219,764.5155894,Purchase,Miami,Mobile,Night,0,28.74152109,0
582,1773,8277.536363,Deposit,Chicago,ATM,Morning,1,28.84132511,0
583,1876,4282.414167,Withdrawal,Chicago,Laptop,Night,1,3.539770151,1
584,1991,,Transfer,Chicago,POS,Afternoon,0,32.57891011,0
585,3931,905.62579,Purchase,Miami,Laptop,Afternoon,1,4.897737102,1
586,4421,3380.217193,Withdrawal,Houston,ATM,Afternoon,0,31.44892669,0
587,1046,906.112181,Transfer,Los Angeles,POS,Night,0,13.69265833,0
588,3914,9615.821792,Withdrawal,Los Angeles,Mobile,Afternoon,1,50.18285663,0
589,3870,8074.543877,Deposit,Houston,Laptop,Night,0,5.096528651,0
590,3983,4601.731216,Withdrawal,Los Angeles,Laptop,Morning,0,18.40624251,0
591,4891,2243.789458,Deposit,Los Angeles,Laptop,Morning,0,25.10554657,0
592,3703,9335.216501,Withdrawal,Chicago,Mobile,Morning,0,36.527003,0
593,1268,3452.519991,Purchase,Chicago,Mobile,Afternoon,0,59.26366514,0
594,1369,1618.234473,Deposit,New York,Laptop,Night,0,8.633479926,0
595,1635,5636.012241,Deposit,New York,Mobile,Afternoon,0,22.99353659,0
596,2129,9438.303462,Transfer,Los Angeles,POS,Morning,0,41.18424066,0
597,2693,48.2646021,Deposit,Chicago,ATM,Morning,0,23.05450577,0
598,2682,2388.867184,Transfer,New York,POS,Afternoon,1,15.20724487,0
599,1656,9385.091928,Deposit,New York,Mobile,Afternoon,0,49.08018718,0
600,1119,1719.148809,Deposit,Chicago,ATM,Afternoon,0,12.05440713,0
601,1830,1141.302082,Deposit,New York,Laptop,Night,0,20.85435689,0
602,2810,5706.170286,Deposit,Houston,Laptop,Afternoon,1,15.18871711,1
603,4675,8619.819795,Transfer,Houston,ATM,Morning,0,57.67620095,0
604,2081,4776.327079,Purchase,Chicago,POS,Morning,1,50.33964909,0
605,2974,9945.696924,Withdrawal,Chicago,Laptop,Night,0,28.19741774,0
606,2369,6794.925278,Deposit,New York,Laptop,Afternoon,0,50.56772786,0
607,1740,750.008323,Deposit,Los Angeles,Laptop,Night,1,41.27479761,0
608,4545,9928.392996,Purchase,Miami,Mobile,Afternoon,0,22.05696758,0
609,1116,4084.863425,Transfer,Houston,POS,Morning,0,13.35070799,0
610,2853,2881.151313,Withdrawal,Houston,Mobile,Afternoon,1,22.27477235,1
611,3838,5583.213044,Purchase,Chicago,ATM,Afternoon,0,31.57255803,0
612,2150,3050.032842,Purchase,Los Angeles,ATM,Morning,1,12.79946957,0
613,4464,873.7104961,Purchase,Chicago,Mobile,Morning,0,17.13483768,0
614,2931,24.26914736,Purchase,New York,Laptop,Morning,0,39.16030811,0
615,2012,4501.337696,Deposit,Los Angeles,Mobile,Afternoon,0,43.73473036,0
616,2664,8370.265588,Withdrawal,New York,POS,Night,0,27.90848874,0
617,2081,5727.428704,Deposit,Houston,Laptop,Afternoon,0,58.20583514,0
618,1633,9992.080916,Purchase,Chicago,ATM,Night,1,18.9982132,1
619,1512,2875.59799,Withdrawal,Chicago,POS,Afternoon,0,54.78889323,0
620,4822,2811.746097,Purchase,Miami,ATM,Afternoon,0,17.18087354,0
621,3849,1605.897108,Transfer,Los Angeles,POS,Afternoon,0,44.40152709,0
622,2119,1648.995247,Purchase,Houston,POS,Afternoon,0,59.90473789,0
623,4709,2859.014094,Purchase,Miami,POS,Night,0,50.18147097,0
624,2141,7930.472052,Transfer,Miami,ATM,Afternoon,0,29.04142342,0
625,1559,9058.510338,Deposit,Chicago,Mobile,Morning,1,8.350931702,0
626,4672,9751.120825,Withdrawal,Los Angeles,Mobile,Morning,0,58.00909067,0
627,1487,2330.573644,Purchase,Chicago,Laptop,Afternoon,0,43.52067734,0
628,4308,8814.162481,Purchase,Los Angeles,ATM,Night,0,50.44068723,0
629,4956,3289.268342,Transfer,Miami,Laptop,Morning,0,34.79558854,0
630,1896,,Withdrawal,New York,Laptop,Morning,0,29.22124038,0
631,4343,8701.549006,Transfer,Houston,POS,Morning,0,5.626719994,0
632,2212,6364.69529,Purchase,Miami,POS,Afternoon,0,4.655424614,0
633,1703,1655.661652,Deposit,Chicago,Mobile,Morning,0,35.34329899,0
634,2470,4304.014263,Deposit,Houston,Mobile,Night,1,12.13628039,1
635,1580,2879.704372,Withdrawal,Miami,Laptop,Night,0,40.82144919,0
636,3837,,Purchase,Los Angeles,Laptop,Night,0,57.47004934,0
637,3908,4539.628144,Transfer,Chicago,Laptop,Morning,0,21.99519147,0
638,3294,9892.906652,Purchase,Miami,Mobile,Morning,0,44.48084869,0
639,4147,556.9023728,Transfer,Los Angeles,Laptop,Night,1,54.76799994,0
640,1153,3556.602509,Transfer,Los Angeles,Mobile,Morning,1,50.77543225,1
641,2679,4824.182669,Withdrawal,Los Angeles,ATM,Night,0,5.952285984,0
642,4506,5036.304212,Transfer,Houston,ATM,Afternoon,0,40.96610716,0
643,1996,3166.198866,Withdrawal,Chicago,Laptop,Afternoon,0,18.85124235,0
644,4157,7295.110088,Deposit,Los Angeles,Mobile,Afternoon,0,54.26957005,0
645,3744,8748.723264,Withdrawal,Miami,ATM,Morning,0,11.07446945,0
646,4356,9387.805827,Withdrawal,Los Angeles,Mobile,Afternoon,0,14.1248831,0
647,2243,8052.882834,Withdrawal,Chicago,Mobile,Afternoon,0,30.02228542,0
648,2092,8507.296171,Deposit,Houston,ATM,Night,0,20.50128639,0
649,4118,5509.947553,Withdrawal,Los Angeles,Laptop,Night,0,22.20599374,0
650,2008,8260.623382,Transfer,Miami,Laptop,Night,0,26.04392465,0
651,3141,3042.004052,Transfer,Chicago,ATM,Afternoon,0,9.481458368,0
652,2773,3990.802833,Withdrawal,Los Angeles,POS,Night,0,6.659434895,0
653,1957,3175.961008,Transfer,Houston,Mobile,Afternoon,0,12.3822957,0
654,4059,4679.199481,Withdrawal,New York,POS,Morning,1,32.50982323,0
655,1452,2862.940366,Deposit,Miami,Laptop,Afternoon,0,24.67843127,0
656,2227,9616.498308,Transfer,Los Angeles,Mobile,Night,1,40.17487378,0
657,3959,3135.317834,Withdrawal,Los Angeles,ATM,Night,0,41.89324971,0
658,3265,989.4649357,Purchase,New York,Laptop,Night,0,38.19594523,0
659,3521,5272.903489,Deposit,Chicago,Laptop,Night,1,14.40758933,1
660,3479,580.4197937,Purchase,New York,Laptop,Morning,1,37.71740266,0
661,3388,1114.326231,Withdrawal,Chicago,ATM,Morning,0,34.21466129,0
662,1550,2201.699998,Transfer,Los Angeles,ATM,Afternoon,0,38.61815259,0
663,2635,4648.858996,Withdrawal,New York,POS,Night,0,15.69690185,0
